file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,getAllBuses/0,false,37,1,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,addNewBus/1[com.transport.university.universitytransportsystem.model.Bus],false,28,2,4,3,1,2,4,9,1,0,1,4,0,0,0,0,1,0,2,0,0,1,1,0,0,0,9,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,getBusByBusId/1[java.lang.Integer],false,41,2,3,2,1,2,2,6,1,0,1,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,11,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,"markBusAsFinishedTrip/2[java.lang.Integer,java.lang.Integer]",false,72,3,2,1,1,4,5,9,4,2,2,5,1,1,0,1,0,0,0,0,2,0,1,0,0,0,14,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,deleteBusByBusId/1[java.lang.Integer],false,55,1,2,1,1,2,2,6,0,0,1,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,11,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,getBusReports/1[java.lang.Integer],false,89,2,2,1,1,2,3,6,1,0,1,3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,11,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,updateBus/1[com.transport.university.universitytransportsystem.model.Bus],false,62,1,1,1,0,4,6,9,3,0,1,6,0,0,0,2,0,0,0,0,0,0,1,0,0,0,5,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\BusServices.java,com.transport.university.universitytransportsystem.service.BusServices,getBusByBusNumber/1[java.lang.String],false,48,3,4,1,3,2,2,6,1,0,1,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,9,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\repository\NotificationRepo.java,com.transport.university.universitytransportsystem.repository.NotificationRepo,get10Notifications/1[java.lang.Long],false,11,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\ScheduleServices.java,com.transport.university.universitytransportsystem.service.ScheduleServices,delete/1[java.lang.Long],false,27,1,2,1,1,2,2,6,0,0,1,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,8,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\ScheduleServices.java,com.transport.university.universitytransportsystem.service.ScheduleServices,saveOrUpdate/1[com.transport.university.universitytransportsystem.model.Schedule],false,21,2,2,1,1,2,4,5,1,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\ScheduleServices.java,com.transport.university.universitytransportsystem.service.ScheduleServices,getAll/0,false,41,1,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\service\ScheduleServices.java,com.transport.university.universitytransportsystem.service.ScheduleServices,get/1[java.lang.Long],false,34,2,2,1,1,2,2,6,1,0,1,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,8,1,0,false
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\exceptions\requisition\RequisitionNotFoundException.java,com.transport.university.universitytransportsystem.exceptions.requisition.RequisitionNotFoundException,RequisitionNotFoundException/1[java.lang.String],true,9,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
