file,class,method,variable,usage
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\FeedBackController.java,com.transport.university.universitytransportsystem.controller.FeedBackController,"create/2[com.transport.university.universitytransportsystem.model.FeedBack,com.transport.university.universitytransportsystem.controller.BindingResult]",feedBackServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\FeedBackController.java,com.transport.university.universitytransportsystem.controller.FeedBackController,"create/2[com.transport.university.universitytransportsystem.model.FeedBack,com.transport.university.universitytransportsystem.controller.BindingResult]",errorService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\FeedBackController.java,com.transport.university.universitytransportsystem.controller.FeedBackController,getAll/0,feedBackServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\validation\RouteValidatorServices.java,com.transport.university.universitytransportsystem.validation.RouteValidatorServices,isValidRoute/1[java.lang.String],stoppageRepo,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\AuthenticationController.java,com.transport.university.universitytransportsystem.controller.AuthenticationController,"createAuthenticationTokenForAdmin/2[com.transport.university.universitytransportsystem.model.jwt.AuthenticationRequest,com.transport.university.universitytransportsystem.controller.BindingResult]",authenticationManager,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\AuthenticationController.java,com.transport.university.universitytransportsystem.controller.AuthenticationController,"createAuthenticationTokenForAdmin/2[com.transport.university.universitytransportsystem.model.jwt.AuthenticationRequest,com.transport.university.universitytransportsystem.controller.BindingResult]",jwtUtility,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\AuthenticationController.java,com.transport.university.universitytransportsystem.controller.AuthenticationController,"createAuthenticationTokenForAdmin/2[com.transport.university.universitytransportsystem.model.jwt.AuthenticationRequest,com.transport.university.universitytransportsystem.controller.BindingResult]",customUserDetailsService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\AuthenticationController.java,com.transport.university.universitytransportsystem.controller.AuthenticationController,"createAuthenticationTokenForAdmin/2[com.transport.university.universitytransportsystem.model.jwt.AuthenticationRequest,com.transport.university.universitytransportsystem.controller.BindingResult]",errorService,3
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\AuthenticationController.java,com.transport.university.universitytransportsystem.controller.AuthenticationController,"createAuthenticationToken/2[com.transport.university.universitytransportsystem.model.jwt.AuthenticationRequest,com.transport.university.universitytransportsystem.controller.BindingResult]",authenticationManager,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\AuthenticationController.java,com.transport.university.universitytransportsystem.controller.AuthenticationController,"createAuthenticationToken/2[com.transport.university.universitytransportsystem.model.jwt.AuthenticationRequest,com.transport.university.universitytransportsystem.controller.BindingResult]",jwtUtility,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\AuthenticationController.java,com.transport.university.universitytransportsystem.controller.AuthenticationController,"createAuthenticationToken/2[com.transport.university.universitytransportsystem.model.jwt.AuthenticationRequest,com.transport.university.universitytransportsystem.controller.BindingResult]",customUserDetailsService,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\AuthenticationController.java,com.transport.university.universitytransportsystem.controller.AuthenticationController,"createAuthenticationToken/2[com.transport.university.universitytransportsystem.model.jwt.AuthenticationRequest,com.transport.university.universitytransportsystem.controller.BindingResult]",errorService,2
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\StuffController.java,com.transport.university.universitytransportsystem.controller.StuffController,getStuffById/1[java.lang.Integer],stuffServices,1
C:\projects\University-Transport-System\rest-api\src\main\java\com\transport\university\universitytransportsystem\controller\StuffController.java,com.transport.university.universitytransportsystem.controller.StuffController,getAllStuffsExService/0,stuffServices,1
