file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,getSelectedRowTableView/0,false,412,1,7,0,7,2,20,15,0,1,0,20,0,0,0,0,0,0,0,10,3,0,1,0,0,0,9,1,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",false,126,3,0,0,0,1,13,37,0,13,2,13,0,0,0,0,0,0,20,1,11,0,0,0,0,2,38,1,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,calculateDueAmount/0,false,381,1,1,1,0,2,5,8,0,2,0,5,0,0,0,0,0,0,0,1,3,1,1,0,0,0,5,2,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,AddSalesReturnController/0,true,250,1,2,0,2,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,setCustomer/0,false,498,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,searchItem/0,false,178,2,0,0,0,9,18,52,0,12,0,18,0,0,3,2,1,0,33,4,18,8,5,0,0,0,43,0,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,calculatePrice/0,false,335,0,1,1,0,3,6,9,0,3,0,6,0,0,0,0,0,1,0,2,4,3,1,0,0,0,5,1,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,calculateTotalAmount/0,false,392,2,3,2,1,2,11,16,0,9,0,11,1,1,0,0,1,0,0,3,6,3,1,0,0,4,12,2,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,printInvoice/0,false,501,4,9,1,8,3,15,30,0,6,0,15,0,0,1,0,1,0,18,0,6,0,2,0,0,0,51,1,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,setUomAndPrice/0,false,255,0,0,0,0,3,17,27,0,6,0,17,0,0,0,0,1,0,13,2,8,2,2,0,0,0,36,1,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,searchCustomer/0,false,536,1,0,0,0,5,11,20,0,6,0,11,0,0,1,1,1,0,4,2,6,1,3,0,0,0,28,2,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,setPrice/0,false,288,1,1,0,1,5,19,40,0,15,0,19,1,1,0,0,1,2,14,6,17,7,4,0,0,0,45,1,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,clearWholeForm/0,false,476,2,2,0,2,1,3,5,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,save/0,false,437,5,9,0,9,4,23,29,0,10,0,23,2,1,1,1,1,1,31,2,12,4,3,0,0,0,42,2,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,clearFooterForm/0,false,482,0,2,2,0,1,2,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,clearHeaderForm/0,false,366,1,4,3,1,1,6,12,0,0,0,6,1,2,0,0,0,0,0,2,2,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,addItemInTableView/0,false,345,2,3,0,3,2,10,13,0,1,0,10,2,3,0,1,0,0,0,2,2,0,1,0,0,0,8,1,0,false
C:\projects\store-pos\src\controller\AddSalesReturnController.java,controller.AddSalesReturnController,deleteTableViewRow/0,false,428,1,1,0,1,2,5,7,0,1,0,5,1,3,0,0,0,0,0,1,1,0,1,0,0,0,6,1,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,deleteTableViewRow/0,false,439,1,1,0,1,2,5,7,0,1,0,5,1,3,0,0,0,0,0,1,1,0,1,0,0,0,6,1,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,searchCustomer/0,false,552,1,0,0,0,5,11,20,0,6,0,11,0,0,1,1,1,0,4,2,6,1,3,0,0,0,28,2,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,calculateTotalAmount/0,false,403,2,3,2,1,2,11,16,0,9,0,11,1,1,0,0,1,0,0,3,6,3,1,0,0,4,12,2,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,clearWholeForm/0,false,489,2,2,0,2,1,3,5,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,save/0,false,448,5,9,0,9,4,23,29,0,10,0,23,2,1,1,1,1,1,34,2,12,4,3,0,0,0,41,2,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,"initialize/2[java.net.URL,java.util.ResourceBundle]",false,132,3,0,0,0,1,15,40,0,13,2,15,0,0,0,0,0,0,23,1,11,0,0,0,0,2,38,1,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,addItemInTableView/0,false,356,2,3,0,3,2,10,13,0,1,0,10,2,3,0,1,0,0,0,2,2,0,1,0,0,0,8,1,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,setUomAndPrice/0,false,266,0,0,0,0,3,17,27,0,6,0,17,0,0,0,0,1,0,13,2,8,2,2,0,0,0,36,1,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,clearFooterForm/0,false,495,0,2,2,0,1,2,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,getSelectedRowTableView/0,false,423,1,7,0,7,2,20,15,0,1,0,20,0,0,0,0,0,0,0,10,3,0,1,0,0,0,9,1,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,setPrice/0,false,299,1,1,0,1,5,19,40,0,15,0,19,1,1,0,0,1,2,14,6,17,7,4,0,0,0,45,1,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,calculateDueAmount/0,false,392,1,1,1,0,2,5,8,0,2,0,5,0,0,0,0,0,0,0,1,3,1,1,0,0,0,5,2,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,AddSalesController/0,true,261,1,2,0,2,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,calculatePrice/0,false,346,0,1,1,0,3,6,9,0,3,0,6,0,0,0,0,0,1,0,2,4,3,1,0,0,0,5,1,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,clearHeaderForm/0,false,377,1,4,3,1,1,6,12,0,0,0,6,1,2,0,0,0,0,0,2,2,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,searchItem/0,false,189,2,0,0,0,9,18,52,0,12,0,18,0,0,3,2,1,0,33,4,18,8,5,0,0,0,43,0,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,printInvoice/0,false,515,4,9,1,8,3,16,32,0,6,0,16,0,0,1,0,1,0,20,0,6,0,2,0,0,0,51,1,0,false
C:\projects\store-pos\src\controller\AddSalesController.java,controller.AddSalesController,setCustomer/0,false,512,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\projects\store-pos\src\controller\ListSalesReturnController.java,controller.ListSalesReturnController,viewInvoice/1[controller.ActionEvent],false,144,8,1,0,1,2,17,15,0,5,1,17,0,0,0,0,1,1,2,1,6,0,1,0,0,0,22,1,0,false
C:\projects\store-pos\src\controller\ListSalesReturnController.java,controller.ListSalesReturnController,createData/1[int],false,75,2,2,1,1,4,15,19,0,3,1,15,0,0,1,0,2,2,14,2,3,3,3,0,0,0,42,2,0,false
C:\projects\store-pos\src\controller\ListSalesReturnController.java,controller.ListSalesReturnController,createTable/0,false,97,4,0,0,0,1,4,31,1,12,0,4,0,0,0,0,0,0,20,0,12,0,0,0,0,0,31,2,0,false
C:\projects\store-pos\src\controller\ListSalesReturnController.java,controller.ListSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",false,63,1,2,0,2,1,3,5,0,1,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,true
C:\projects\store-pos\src\controller\ListSalesReturnController.java,controller.ListSalesReturnController,deleteInvoice/1[controller.ActionEvent],false,160,6,2,0,2,3,17,19,0,4,1,17,0,0,0,0,1,0,5,2,5,1,2,0,0,0,29,2,0,false
C:\projects\store-pos\src\controller\ListSalesReturnController.java,controller.ListSalesReturnController,createPage/1[int],false,70,3,1,0,1,1,1,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,false
C:\projects\store-pos\src\controller\ListPurchaseReturnController.java,controller.ListPurchaseReturnController,viewInvoice/1[controller.ActionEvent],false,144,8,1,0,1,2,17,15,0,5,1,17,0,0,0,0,1,1,2,1,6,0,1,0,0,0,22,1,0,false
C:\projects\store-pos\src\controller\ListPurchaseReturnController.java,controller.ListPurchaseReturnController,createData/1[int],false,75,2,2,1,1,4,15,19,0,3,1,15,0,0,1,0,2,2,14,2,3,3,3,0,0,0,42,2,0,false
C:\projects\store-pos\src\controller\ListPurchaseReturnController.java,controller.ListPurchaseReturnController,createTable/0,false,97,4,0,0,0,1,4,31,1,12,0,4,0,0,0,0,0,0,20,0,12,0,0,0,0,0,31,2,0,false
C:\projects\store-pos\src\controller\ListPurchaseReturnController.java,controller.ListPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",false,63,1,2,0,2,1,3,5,0,1,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,true
C:\projects\store-pos\src\controller\ListPurchaseReturnController.java,controller.ListPurchaseReturnController,deleteInvoice/1[controller.ActionEvent],false,160,6,2,0,2,3,17,19,0,4,1,17,0,0,0,0,1,0,5,2,5,1,2,0,0,0,29,2,0,false
C:\projects\store-pos\src\controller\ListPurchaseReturnController.java,controller.ListPurchaseReturnController,createPage/1[int],false,70,3,1,0,1,1,1,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,EditPurchaseController/0,true,264,1,2,0,2,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,clearFooterForm/0,false,505,0,2,2,0,1,3,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,setUomAndPrice/0,false,269,0,0,0,0,3,17,27,0,6,0,17,0,0,0,0,1,0,13,2,8,2,2,0,0,0,36,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,"initialize/2[java.net.URL,java.util.ResourceBundle]",false,130,5,1,0,1,2,18,48,0,13,2,18,1,1,0,0,1,0,20,1,11,0,1,0,0,2,45,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,searchCustomer/0,false,526,1,0,0,0,5,11,20,0,6,0,11,0,0,1,1,1,0,4,2,6,1,3,0,0,0,28,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,setPrice/0,false,302,1,1,0,1,5,19,40,0,15,0,19,1,1,0,0,1,2,14,6,17,7,4,0,0,0,45,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,deleteTableViewRow/0,false,443,1,1,0,1,2,5,7,0,1,0,5,1,3,0,0,0,0,0,1,1,0,1,0,0,0,6,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,addItemInTableView/0,false,359,2,3,0,3,2,10,13,0,1,0,10,2,3,0,1,0,0,0,2,2,0,1,0,0,0,8,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,save/1[controller.ActionEvent],false,452,11,8,0,8,5,28,36,0,11,1,28,1,1,1,1,2,2,34,2,13,6,3,0,0,0,57,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,setCustomer/0,false,522,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,clearHeaderForm/0,false,380,1,4,3,1,1,6,12,0,0,0,6,1,2,0,0,0,0,0,2,2,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,getSelectedRowTableView/0,false,427,1,7,0,7,2,20,15,0,1,0,20,0,0,0,0,0,0,0,10,3,0,1,0,0,0,9,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,calculateDueAmount/0,false,395,1,1,1,0,2,5,8,0,2,0,5,0,0,0,0,0,0,0,1,3,1,1,0,0,0,5,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,viewInvoice/1[long],false,548,1,2,1,1,3,15,25,0,3,1,15,0,0,2,0,0,0,22,0,6,2,2,0,0,0,21,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,calculatePrice/0,false,349,0,1,1,0,3,6,9,0,3,0,6,0,0,0,0,0,1,0,2,4,3,1,0,0,0,5,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,clearWholeForm/0,false,499,2,2,0,2,1,3,5,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,searchItem/0,false,192,2,0,0,0,9,18,52,0,12,0,18,0,0,3,2,1,0,33,4,18,8,5,0,0,0,43,0,0,false
C:\projects\store-pos\src\controller\EditPurchaseController.java,controller.EditPurchaseController,calculateTotalAmount/0,false,406,2,3,2,1,2,11,16,0,9,0,11,1,1,0,0,1,0,0,3,6,3,1,0,0,4,12,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,calculateTotalAmount/0,false,405,2,3,2,1,2,11,16,0,9,0,11,1,1,0,0,1,0,0,3,6,3,1,0,0,4,12,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,clearFooterForm/0,false,504,0,2,2,0,1,3,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,setUomAndPrice/0,false,268,0,0,0,0,3,17,27,0,6,0,17,0,0,0,0,1,0,13,2,8,2,2,0,0,0,36,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,searchCustomer/0,false,525,1,0,0,0,5,11,20,0,6,0,11,0,0,1,1,1,0,4,2,6,1,3,0,0,0,28,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",false,129,5,1,0,1,2,18,48,0,13,2,18,1,1,0,0,1,0,20,1,11,0,1,0,0,2,45,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,addItemInTableView/0,false,358,2,3,0,3,2,10,13,0,1,0,10,2,3,0,1,0,0,0,2,2,0,1,0,0,0,8,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,setPrice/0,false,301,1,1,0,1,5,19,40,0,15,0,19,1,1,0,0,1,2,14,6,17,7,4,0,0,0,45,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,deleteTableViewRow/0,false,442,1,1,0,1,2,5,7,0,1,0,5,1,3,0,0,0,0,0,1,1,0,1,0,0,0,6,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,clearHeaderForm/0,false,379,1,4,3,1,1,6,12,0,0,0,6,1,2,0,0,0,0,0,2,2,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,setCustomer/0,false,521,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,EditPurchaseReturnController/0,true,263,1,2,0,2,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,getSelectedRowTableView/0,false,426,1,7,0,7,2,20,15,0,1,0,20,0,0,0,0,0,0,0,10,3,0,1,0,0,0,9,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,save/1[controller.ActionEvent],false,451,11,8,0,8,5,28,36,0,11,1,28,1,1,1,1,2,2,34,2,13,6,3,0,0,0,58,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,calculateDueAmount/0,false,394,1,1,1,0,2,5,8,0,2,0,5,0,0,0,0,0,0,0,1,3,1,1,0,0,0,5,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,calculatePrice/0,false,348,0,1,1,0,3,6,9,0,3,0,6,0,0,0,0,0,1,0,2,4,3,1,0,0,0,5,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,viewInvoice/1[long],false,547,1,2,1,1,3,15,25,0,3,1,15,0,0,2,0,0,0,22,0,6,2,2,0,0,0,22,1,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,clearWholeForm/0,false,498,2,2,0,2,1,3,5,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,false
C:\projects\store-pos\src\controller\EditPurchaseReturnController.java,controller.EditPurchaseReturnController,searchItem/0,false,191,2,0,0,0,9,18,52,0,12,0,18,0,0,3,2,1,0,33,4,18,8,5,0,0,0,43,0,0,false
C:\projects\store-pos\src\database\DbConnection.java,database.DbConnection,getConnection/0,false,31,0,12,12,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\store-pos\src\database\DbConnection.java,database.DbConnection,getDatabaseConnection/0,false,24,1,13,12,1,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6,9,0,false
C:\projects\store-pos\src\database\DbConnection.java,database.DbConnection,DbConnection/0,true,15,2,2,2,0,2,5,9,0,0,0,5,0,0,0,0,1,0,3,0,1,0,1,0,0,0,8,2,0,false
C:\projects\store-pos\src\database\DbConnection.java,database.DbConnection,main/1[java.lang.String[]],false,35,1,1,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,setOrderId/1[long],false,74,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,getPartyName/0,false,46,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,setTotalDueAmount/1[float],false,106,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,getTotalPaybleAmount/0,false,62,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,setInvoiceDate/1[java.lang.String],false,78,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,getOrderId/0,false,38,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,setPartyName/1[java.lang.String],false,82,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,setTotalPaybleAmount/1[float],false,98,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,setTotalQuantity/1[float],false,86,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,getInvoiceDate/0,false,42,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,getOtherAmount/0,false,58,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,setOtherAmount/1[float],false,94,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,SalesReturnModel/0,true,24,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,"SalesReturnModel/9[long,java.lang.String,java.lang.String,float,float,float,float,float,float]",true,26,0,1,1,0,1,0,11,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,16,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,getTotalAmount/0,false,54,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,getTotalQuantity/0,false,50,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,getTotalPaidAmount/0,false,66,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,setTotalPaidAmount/1[float],false,102,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,setTotalAmount/1[float],false,90,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\SalesReturnModel.java,model.SalesReturnModel,getTotalDueAmount/0,false,70,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,getUom/0,false,38,0,20,20,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,setLocation/1[java.lang.String],false,82,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,getPrice/0,false,46,0,20,20,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,setItem/1[java.lang.String],false,62,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,getQuantity/0,false,42,0,20,20,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,getLocation/0,false,54,0,12,12,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,setItemId/1[long],false,86,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,"Item/7[java.lang.String,java.lang.String,java.lang.Float,java.lang.Float,java.lang.Float,java.lang.String,long]",true,24,0,16,16,0,1,0,9,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,getItem/0,false,34,0,20,20,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,setQuantity/1[java.lang.Float],false,70,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,Item/0,true,21,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,setUom/1[java.lang.String],false,66,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,getItemId/0,false,58,0,20,20,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,setPrice/1[java.lang.Float],false,74,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\projects\store-pos\src\model\Item.java,model.Item,getAmount/0,false,50,0,20,20,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
