file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous25,anonymous,3,3,0,3,3,1,0,2,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,3,0,0,0,0,0,0,0,0,12,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous24,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous23,anonymous,4,4,0,4,4,1,0,2,6,0.0,0.0,0.0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,4,0,0,0,0,0,0,0,0,13,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous22,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous21,anonymous,6,6,0,6,7,1,0,2,21,0.0,0.0,0.0,7,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,0,0,7,0,0,0,0,0,0,0,0,17,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous20,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\SpreadsheetFormatterTesting.java,walkingkooka.spreadsheet.format.SpreadsheetFormatterTesting,interface,5,7,2,5,5,1,0,9,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,2,0,0,2,0,0,0,0,2,26,1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\FractionSpreadsheetFormatterComponentCurrencySymbol.java,walkingkooka.spreadsheet.format.FractionSpreadsheetFormatterComponentCurrencySymbol,class,3,6,3,3,3,2,0,1,3,1.0,0.0,0.0,3,0,1,1,0,1,2,0,0,0,1,1,0,0,0,1,1,0,0,12,1,0,0,0,0,1,0,1,0,1,0,0,0,0,29,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous29,anonymous,4,4,0,4,4,1,0,2,6,0.0,0.0,0.0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,4,0,0,0,0,0,0,0,0,13,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous28,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\NumberSpreadsheetFormatterTestCase.java,walkingkooka.spreadsheet.format.NumberSpreadsheetFormatterTestCase,class,3,13,10,3,2,1,0,0,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1025,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyNameGroupingSymbolTest.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyNameGroupingSymbolTest,class,4,4,0,4,4,4,0,3,6,0.0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,15,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\convert\GeneralSpreadsheetConverter.java,walkingkooka.spreadsheet.convert.GeneralSpreadsheetConverter,class,18,21,3,18,38,1,0,68,120,0.9375,0.0,0.0,16,9,3,12,0,1,4,0,0,0,2,0,0,2,0,0,2,0,46,82,15,0,20,0,3,9,2,18,1,19,1,0,0,1,86,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous38,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\engine\BasicSpreadsheetEngineDeleteOrInsertColumnOrRowColumnOrRowColumn.java,walkingkooka.spreadsheet.engine.BasicSpreadsheetEngineDeleteOrInsertColumnOrRowColumnOrRowColumn,class,12,15,3,12,19,2,0,27,105,0.0,0.0,0.0,15,1,0,4,0,11,11,0,0,0,0,0,0,0,0,0,0,0,3,63,10,0,0,0,0,0,0,9,1,8,2,0,0,0,47,16,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\parser\SpreadsheetLabelNameParserToken.java,walkingkooka.spreadsheet.parser.SpreadsheetLabelNameParserToken,class,5,15,10,5,4,2,0,2,6,0.0,0.0,0.0,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous37,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous36,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetPatternSimpleDateFormatPatternVisitorYearTest.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetPatternSimpleDateFormatPatternVisitorYearTest,class,3,3,0,3,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous35,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous34,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetAdditionParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetAdditionParserTokenTest$Anonymous1,anonymous,6,6,0,6,9,1,0,3,36,0.0,0.0,0.0,9,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,0,0,9,0,0,0,0,0,0,0,0,16,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous33,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous32,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous31,anonymous,5,5,0,5,5,1,0,2,10,0.0,0.0,0.0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,5,0,0,0,0,0,0,0,0,16,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetDateTimeFormatPatternSpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetDateTimeFormatPatternSpreadsheetFormatParserTokenVisitorTest,class,3,3,0,3,3,3,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\reference\SpreadsheetReferenceKind.java,walkingkooka.spreadsheet.reference.SpreadsheetReferenceKind,enum,3,28,25,3,10,1,0,2,45,0.9,0.0,0.0,10,0,7,0,0,3,10,6,4,0,1,1,0,0,0,1,1,0,0,60,4,0,0,0,0,0,0,1,0,1,0,2,0,0,38,1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous39,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\datavalidation\SpreadsheetDataValidatorTemplate.java,walkingkooka.spreadsheet.datavalidation.SpreadsheetDataValidatorTemplate,class,4,9,5,4,4,1,0,3,6,0.0,0.0,0.0,4,0,2,0,0,2,4,2,1,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0,0,2,0,0,0,0,0,0,0,0,18,1024,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetNumberParsePatternsTest.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetNumberParsePatternsTest,class,11,12,1,11,48,2,0,38,1128,0.0,0.0,0.0,48,0,41,1,0,6,47,0,0,0,0,0,0,0,0,0,0,0,1,146,9,0,0,0,0,70,2,0,21,0,0,0,0,0,74,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous30,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyNameNumberedColor.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyNameNumberedColor,class,5,8,3,5,8,3,0,7,6,0.7,0.16666667,0.16666667,5,2,0,2,0,3,4,0,0,0,4,2,0,2,0,2,4,0,2,31,2,0,0,0,0,2,4,6,3,5,1,0,0,0,48,16,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\SpreadsheetValueTypeVisitorTesting.java,walkingkooka.spreadsheet.SpreadsheetValueTypeVisitorTesting,interface,2,4,2,2,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous49,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous48,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous47,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous46,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatDateTimeParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatDateTimeParserTokenTest$Anonymous1,anonymous,6,6,0,6,8,1,0,3,28,0.0,0.0,0.0,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,0,0,8,0,0,0,0,0,0,0,0,18,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous45,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\ColorSpreadsheetFormatter.java,walkingkooka.spreadsheet.format.ColorSpreadsheetFormatter,class,9,12,3,9,9,3,0,11,19,0.8095238,1.0,1.0,7,2,1,3,0,3,4,0,0,0,3,0,0,2,0,1,3,0,5,33,6,0,0,0,0,1,0,5,1,6,0,0,0,1,59,16,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetNumberParsePatternsComponentPercent.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetNumberParsePatternsComponentPercent,class,5,8,3,5,4,3,0,3,6,1.0,0.0,0.0,4,0,1,1,0,2,3,0,0,0,1,1,0,0,0,1,1,0,1,16,3,0,0,0,0,1,0,2,0,2,0,0,0,0,32,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous44,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous43,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\ConditionSpreadsheetFormatterSpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.ConditionSpreadsheetFormatterSpreadsheetFormatParserTokenVisitorTest,class,10,11,1,10,12,2,0,20,66,0.0,0.0,0.0,12,0,11,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,46,3,0,0,0,0,26,20,5,0,5,0,0,0,0,34,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous42,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\store\SpreadsheetFormulaSpreadsheetMetadataAwareSpreadsheetCellStore.java,walkingkooka.spreadsheet.store.SpreadsheetFormulaSpreadsheetMetadataAwareSpreadsheetCellStore,class,13,16,3,13,32,1,0,56,274,0.9166667,1.0,1.0,24,2,15,8,0,1,16,0,0,0,2,0,0,0,0,2,2,0,12,111,22,0,3,1,0,4,0,19,1,11,3,0,0,0,99,16,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatGeneralParserTokenTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatGeneralParserTokenTest,class,9,10,1,9,8,3,0,14,26,0.75,0.0,0.0,8,0,5,1,0,2,7,0,0,0,1,1,0,1,0,0,1,0,0,75,7,0,0,0,0,4,2,6,2,6,0,1,0,0,42,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\reference\SpreadsheetRowReferenceRange.java,walkingkooka.spreadsheet.reference.SpreadsheetRowReferenceRange,class,17,32,15,17,37,3,0,40,435,0.96666664,0.0,0.0,30,1,12,2,0,16,28,0,0,0,1,1,0,1,0,0,1,0,5,103,27,0,2,0,0,3,4,4,1,7,1,0,0,4,100,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\meta\SpreadsheetMetadataPropertyNameEmailAddressTestCase.java,walkingkooka.spreadsheet.meta.SpreadsheetMetadataPropertyNameEmailAddressTestCase,class,4,6,2,4,5,3,0,4,10,0.0,0.0,0.0,5,0,2,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,5,0,0,1,0,0,0,0,0,18,1025,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetParserContextsTest.java,walkingkooka.spreadsheet.parser.SpreadsheetParserContextsTest,class,4,4,0,4,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous41,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\format\NumberSpreadsheetFormatterNormalOrScientific.java,walkingkooka.spreadsheet.format.NumberSpreadsheetFormatterNormalOrScientific,enum,4,7,3,4,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,34,0,0,0,0,0,1,0,1,0,1,0,2,0,0,60,0,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous40,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\pattern\SpreadsheetDateFormatPatternTest.java,walkingkooka.spreadsheet.format.pattern.SpreadsheetDateFormatPatternTest$Anonymous1,anonymous,4,4,0,4,12,1,0,16,66,0.0,0.0,0.0,12,0,11,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,38,12,0,0,0,0,1,2,0,0,0,0,0,0,0,20,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\reference\SpreadsheetReferenceSpreadsheetParserContextTest.java,walkingkooka.spreadsheet.reference.SpreadsheetReferenceSpreadsheetParserContextTest,class,3,3,0,3,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0
C:\projects\walkingkooka-spreadsheet\src\main\java\walkingkooka\spreadsheet\reference\SpreadsheetViewportSelection.java,walkingkooka.spreadsheet.reference.SpreadsheetViewportSelection,class,13,39,26,13,26,1,0,36,21,0.79285705,0.34848484,0.42424244,14,2,9,3,0,2,12,0,0,0,10,7,1,6,0,3,10,0,7,105,11,1,4,0,0,7,0,26,0,20,2,0,0,0,77,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous59,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous58,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous57,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,-1,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\parser\SpreadsheetSubtractionParserTokenTest.java,walkingkooka.spreadsheet.parser.SpreadsheetSubtractionParserTokenTest,class,12,13,1,12,6,5,0,13,15,0.0,0.0,0.0,6,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,72,5,0,0,0,0,4,0,6,0,6,0,1,0,0,31,17,0
C:\projects\walkingkooka-spreadsheet\src\test\java\walkingkooka\spreadsheet\format\parser\SpreadsheetFormatParserTokenVisitorTest.java,walkingkooka.spreadsheet.format.parser.SpreadsheetFormatParserTokenVisitorTest$Anonymous56,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
