file,class,method,variable,usage
C:\projects\wfhir\src\main\java\org\dew\fhir\model\DeviceDefinitionSpecialization.java,org.dew.fhir.model.DeviceDefinitionSpecialization,getVersion/0,version,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\DeviceDefinitionSpecialization.java,org.dew.fhir.model.DeviceDefinitionSpecialization,setVersion/1[java.lang.String],version,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\DeviceDefinitionSpecialization.java,org.dew.fhir.model.DeviceDefinitionSpecialization,getSystemType/0,systemType,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\DeviceDefinitionSpecialization.java,org.dew.fhir.model.DeviceDefinitionSpecialization,setSystemType/1[java.lang.String],systemType,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstancePolymerMonomerSet.java,org.dew.fhir.model.SubstancePolymerMonomerSet,setRatioType/1[org.dew.fhir.model.CodeableConcept],ratioType,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstancePolymerMonomerSet.java,org.dew.fhir.model.SubstancePolymerMonomerSet,setStartingMaterial/1[org.dew.fhir.model.SubstancePolymerStartingMaterial[]],startingMaterial,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstancePolymerMonomerSet.java,org.dew.fhir.model.SubstancePolymerMonomerSet,getStartingMaterial/0,startingMaterial,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstancePolymerMonomerSet.java,org.dew.fhir.model.SubstancePolymerMonomerSet,getRatioType/0,ratioType,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\AuditEventSource.java,org.dew.fhir.model.AuditEventSource,setType/1[org.dew.fhir.model.Coding[]],type,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\AuditEventSource.java,org.dew.fhir.model.AuditEventSource,getType/0,type,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\AuditEventSource.java,org.dew.fhir.model.AuditEventSource,setSite/1[java.lang.String],site,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\AuditEventSource.java,org.dew.fhir.model.AuditEventSource,getObserver/0,observer,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\AuditEventSource.java,org.dew.fhir.model.AuditEventSource,setObserver/1[org.dew.fhir.model.Reference<org.dew.fhir.model.Resource>],observer,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\AuditEventSource.java,org.dew.fhir.model.AuditEventSource,getSite/0,site,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Money.java,org.dew.fhir.model.Money,"Money/2[double,java.lang.String]",currency,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Money.java,org.dew.fhir.model.Money,"Money/2[double,java.lang.String]",value,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Money.java,org.dew.fhir.model.Money,getCurrency/0,currency,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Money.java,org.dew.fhir.model.Money,toString/0,currency,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Money.java,org.dew.fhir.model.Money,toString/0,value,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Money.java,org.dew.fhir.model.Money,setCurrency/1[java.lang.String],currency,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Money.java,org.dew.fhir.model.Money,Money/1[double],value,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Money.java,org.dew.fhir.model.Money,getValue/0,value,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Money.java,org.dew.fhir.model.Money,setValue/1[java.lang.Double],value,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Money.java,org.dew.fhir.model.Money,hashCode/0,currency,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Money.java,org.dew.fhir.model.Money,hashCode/0,value,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,getOnsetAge/0,onsetAge,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,toString/0,code,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,getNote/0,note,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,setOnsetAge/1[org.dew.fhir.model.Age],onsetAge,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,setOnsetString/1[java.lang.String],onsetString,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,setContributedToDeath/1[java.lang.Boolean],contributedToDeath,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,getOutcome/0,outcome,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,getOnsetPeriod/0,onsetPeriod,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,setCode/1[org.dew.fhir.model.CodeableConcept],code,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,getCode/0,code,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,setNote/1[org.dew.fhir.model.Annotation[]],note,3
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,getOnsetRange/0,onsetRange,1
C:\projects\wfhir\src\main\java\org\dew\fhir\model\FamilyMemberHistoryCondition.java,org.dew.fhir.model.FamilyMemberHistoryCondition,setOutcome/1[org.dew.fhir.model.CodeableConcept],outcome,3
